Tiêu đề,Diện tích(m2),Số phòng ngủ,Số Phòng WC,Thời gian đăng,Tỉnh/Thành,Quận/Huyện,Hướng nhà,Hướng ban công,Loại nhà,Giá,Link
2 TẦNG - HẺM XE HƠI - CỰC ĐẸP – 2.5 TỶ -SHR,35,,,26/10/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà riêng,2.5,https://batdongsan.vn/2-tang-hem-xe-hoi-cuc-dep-25-ty-shr-r281896
"Nhà 1 trệt 2 lầu, Mặt tiền đường, Phường Linh Đông, dt 75 m².giá 7 tỷ",75.3,4,4,26/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,7.0,https://batdongsan.vn/nha-1-tret-2-lau-mat-tien-duong-phuong-linh-dong-dt-75-mgia-7-ty-r281893
"Bán nhà HXH đường MÃ LÒ, DT: 4x11m, lửng 2 lầu, giá: 4.25 tỷ TL Liên Hệ Ngay",44,,,26/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.25,https://batdongsan.vn/ban-nha-hxh-duong-ma-lo-dt-4x11m-lung-2-lau-gia-425-ty-tl-lien-he-ngay-r281891
"Bán nhà 2MT, 5mx32m, sát Phạm Văn Đồng, Linh Đông, Thủ Đức, chỉ 11tỷ",160,4,4,25/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,11.0,https://batdongsan.vn/ban-nha-2mt-5mx32m-sat-pham-van-dong-linh-dong-thu-duc-chi-11ty-r281889
"Bán đất đường xe hơi 12m,trên đất có dãy nhà trọ 8 phòng, 160m² giá 11,7 tỷ",160,,,25/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà riêng,11.7,https://batdongsan.vn/ban-dat-duong-xe-hoi-12mtren-dat-co-day-nha-tro-8-phong-160m-gia-117-ty-r281888
Bán tòa nhà văn phòng Bạch Đằng - DT: 11x18m - hầm + 6 tầng TN: 300 triệu/tháng - giá bán: 51 tỷ TL,198,,,25/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,51.0,https://batdongsan.vn/ban-toa-nha-van-phong-bach-dang-dt-11x18m-ham-6-tang-tn-300-trieuthang-gia-ban-51-ty-tl-r281887
"Bán nhà góc 2 mặt tiền xây dựng building Nguyễn Đình Chiểu 13 x 35m XD: 2 hầm + 12 lầu, giá: 130 tỷ",455,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà riêng,130.0,https://batdongsan.vn/ban-nha-goc-2-mat-tien-xay-dung-building-nguyen-dinh-chieu-13-x-35m-xd-2-ham-12-lau-gia-130-ty-r281886
Bán nhà siêu khan hiếm 2 mặt tiền Nguyễn Trãi - DT: 5.2 x 22m - XD: Hầm + 7lầu - Giá bán: 60 tỷ,114.4,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà riêng,60.0,https://batdongsan.vn/ban-nha-sieu-khan-hiem-2-mat-tien-nguyen-trai-dt-52-x-22m-xd-ham-7lau-gia-ban-60-ty-r281884
Bán toà nhà mặt tiền ngay Hai Bà Trưng - DT: 5 x 29m - hầm + 7 lầu - giá bán: 42 tỷ tin thật 100%,145,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà riêng,42.0,https://batdongsan.vn/ban-toa-nha-mat-tien-ngay-hai-ba-trung-dt-5-x-29m-ham-7-lau-gia-ban-42-ty-tin-that-100-r281883
"Bán nhà cấp 4 mặt tiền đường Nguyễn Cửu Phú DT 5,3x20",105,,,25/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,8.0,https://batdongsan.vn/ban-nha-cap-4-mat-tien-duong-nguyen-cuu-phu-dt-53x20-r281881
Bán nhà ngay ngã sáu Phù Đổng mặt tiền Nguyễn Trãi - DT: 12 x 27m - 3 lầu - gía bán: 115 tỷ TL,324,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà riêng,115.0,https://batdongsan.vn/ban-nha-ngay-nga-sau-phu-dong-mat-tien-nguyen-trai-dt-12-x-27m-3-lau-gia-ban-115-ty-tl-r281880
"Bán nhà Khu Dân Cư Sông Giồng Quận 2, 8x17m, 22.9 tỷ, 3 tầng, giá tốt thị trường giảm sâu",124,5,5,25/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,22.9,https://batdongsan.vn/ban-nha-khu-dan-cu-song-giong-quan-2-8x17m-229-ty-3-tang-gia-tot-thi-truong-giam-sau-r281878
Bán nhà siêu rẻ vô cùng khan hiếm Hàm Nghi - DT: 9x19m - 5 lầu - giá bán: 65 tỷ TL tin thật 100%,171,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,65.0,https://batdongsan.vn/ban-nha-sieu-re-vo-cung-khan-hiem-ham-nghi-dt-9x19m-5-lau-gia-ban-65-ty-tl-tin-that-100-r281877
Bán nhà góc 2 mặt tiền Cao Thắng DT: 11x18m 6 lầu - HĐT: 200 triệu/tháng - giá bán: 65 tỷ TL,198,,,25/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,65.0,https://batdongsan.vn/ban-nha-goc-2-mat-tien-cao-thang-dt-11x18m-6-lau-hdt-200-trieuthang-gia-ban-65-ty-tl-r281876
Bán gấp toà building MT Cao Thắng - DT: 26 x 46m - 2 hầm + 10 tầng - HĐT 1.8 tỷ/tháng - 500 tỷ TL,1196,,,25/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,500.0,https://batdongsan.vn/ban-gap-toa-building-mt-cao-thang-dt-26-x-46m-2-ham-10-tang-hdt-18-tythang-500-ty-tl-r281875
"BÁN NHÀ HẺM 6M TÂN THÀNH, TÂN PHÚ - 4 TẦNG - 70M2 A4 - GẦN MẶT TIỀN - CHỈ NHỈNH 5 TỶ",70,4,,25/10/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,5.5,https://batdongsan.vn/ban-nha-hem-6m-tan-thanh-tan-phu-4-tang-70m2-a4-gan-mat-tien-chi-nhinh-5-ty-r281874
"Bán toà nhà CHDV mặt tiền Mai Văn Vĩnh 16 x 23m hầm + 7 lầu thu nhập: 550 triệu/tháng, giá 63 tỷ TL",368,,,25/10/2023,TP Hồ Chí Minh,Quận 7,,,Bán Nhà mặt phố,63.0,https://batdongsan.vn/ban-toa-nha-chdv-mat-tien-mai-van-vinh-16-x-23m-ham-7-lau-thu-nhap-550-trieuthang-gia-63-ty-tl-r281872
Bán nhà siêu khan hiếm góc 3 mặt tiền Yersin DT: 9 x 32m - XD: Hầm + 8 lầu - giá bán: 65 tỷ TL,288,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,65.0,https://batdongsan.vn/ban-nha-sieu-khan-hiem-goc-3-mat-tien-yersin-dt-9-x-32m-xd-ham-8-lau-gia-ban-65-ty-tl-r281871
Bán nhà mặt tiền Trần Thanh Mại DT 4x21,84,,,25/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,5.5,https://batdongsan.vn/ban-nha-mat-tien-tran-thanh-mai-dt-4x21-r281870
Bán nhà góc 2 mặt tiền Điện Biên Phủ - DT: 8 x 20m - XD: Hầm + 7 lầu - giá bán: 38 tỷ TL,160,,,25/10/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà mặt phố,38.0,https://batdongsan.vn/ban-nha-goc-2-mat-tien-dien-bien-phu-dt-8-x-20m-xd-ham-7-lau-gia-ban-38-ty-tl-r281869
Bán nhà góc 2 mặt tiền Võ Văn Tần - 8x16m - 5 lầu - HĐT: 130 triệu/tháng - giá bán: 49 tỷ TL,128,,,25/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,49.0,https://batdongsan.vn/ban-nha-goc-2-mat-tien-vo-van-tan-8x16m-5-lau-hdt-130-trieuthang-gia-ban-49-ty-tl-r281867
"CHỦ NHÀ VỀ QUÊ BÁN GẤP CĂN NHÀ NGAY SÁT TP BIÊN HÒA, CÂY XĂNG 26,GIÁ 1TỶ650TR (VAY 70% )",110,3,2,25/10/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,1.65,https://batdongsan.vn/chu-nha-ve-que-ban-gap-can-nha-ngay-sat-tp-bien-hoa-cay-xang-26gia-1ty650tr-vay-70-r281866
Bán nhà mặt tiền đường Tỉnh Lộ 10 DT 7x41,280,,,25/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,16.5,https://batdongsan.vn/ban-nha-mat-tien-duong-tinh-lo-10-dt-7x41-r281864
"Bán nhà hẻm xe tải đậu cổng Nguyễn Trung Trực, Bình Thạnh, 7.5 tỷ, 47m2",47,4,3,25/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,7.5,https://batdongsan.vn/ban-nha-hem-xe-tai-dau-cong-nguyen-trung-truc-binh-thanh-75-ty-47m2-r281863
"Bán Nhà Quận 7 -2 Lầu ST Hẻm Trần Trọng Cung,P.Tân Thuận Đông,dt 61m2 Gía 5,9Tỷ",61,4,4,25/10/2023,TP Hồ Chí Minh,Quận 7,Đông,,Bán Nhà,5.9,https://batdongsan.vn/ban-nha-quan-7-2-lau-st-hem-tran-trong-cungptan-thuan-dongdt-61m2-gia-59ty-r281861
"Nhà 151m2 nở hậu chữ L 12m, 4 tầng, HXH, Lê Quang Định, chỉ 15,9 tỷ",151,7,7,24/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,15.9,https://batdongsan.vn/nha-151m2-no-hau-chu-l-12m-4-tang-hxh-le-quang-dinh-chi-159-ty-r281859
0854058561,42,3,2,25/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,465.0,https://batdongsan.vn/0854058561-r281856
"Bán nhà phố Chợ Khâm Thiên, Đống Đa nhà đẹp ở ngay 5 tầng 90m2 giá 7.6 tỷ",90,6,5,25/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,7.6,https://batdongsan.vn/ban-nha-pho-cho-kham-thien-dong-da-nha-dep-o-ngay-5-tang-90m2-gia-76-ty-r281853
MỞ BÁN 20 SẢM PHẨM ĐỘC NHẤT TẠI TRUNG TÂM KĐT MỚI TÂY BẮC,100,8,8,25/10/2023,Lào Cai,Sa Pa,Đông-Nam,Đông-Nam,Bán Nhà mặt phố,5.6,https://batdongsan.vn/mo-ban-20-sam-pham-doc-nhat-tai-trung-tam-kdt-moi-tay-bac-r281852
"Nhà Chính chủ hẻm 3m Phú Định, P16, Q8. Giá 2.75tỷ",80,,,25/10/2023,TP Hồ Chí Minh,Quận 8,,,Bán Nhà riêng,2.75,https://batdongsan.vn/nha-chinh-chu-hem-3m-phu-dinh-p16-q8-gia-275ty-r281849
"Nhà Chính chủ hẻm 3m Phú Định, P16, Q8. Giá 2.75tỷ",80,,,25/10/2023,TP Hồ Chí Minh,Quận 8,,,Bán Nhà riêng,2.75,https://batdongsan.vn/nha-chinh-chu-hem-3m-phu-dinh-p16-q8-gia-275ty-r281849
HXH KIA VÀO NHÀ - PHAN VĂN TRỊ - TRƯỚC NHÀ 6M,70,,,25/10/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,6.6,https://batdongsan.vn/hxh-kia-vao-nha-phan-van-tri-truoc-nha-6m-r281845
"Bán building siêu vị trí MT Phổ Quang, 8 x 28m hầm + 10 lầu HĐT: 220 triệu/tháng, giá: 54 tỷ TL",224,,,25/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,54.0,https://batdongsan.vn/ban-building-sieu-vi-tri-mt-pho-quang-8-x-28m-ham-10-lau-hdt-220-trieuthang-gia-54-ty-tl-r281838
"Nhà đẹp 3 tầng khu phân lô , oto đậu , 20m ra MT đường chính , 3PN , 4 wc, nhỉnh 5 tỷ",60,3,4,25/10/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,5.0,https://batdongsan.vn/nha-dep-3-tang-khu-phan-lo-oto-dau-20m-ra-mt-duong-chinh-3pn-4-wc-nhinh-5-ty-r281835
"Nhà phố Ao Sen, kinh doanh bất chấp, ô tô đỗ cửa, 42m2, nhỉnh 8 tỷ",42,,,25/10/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,8.3,https://batdongsan.vn/nha-pho-ao-sen-kinh-doanh-bat-chap-o-to-do-cua-42m2-nhinh-8-ty-r281834
Bán nhà siêu vị trí mặt tiền Nguyễn Thị Minh Khai - DT: 10x21m - XD: Hầm + 8 lầu - giá bán: 98 tỷ,210,,,25/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà riêng,98.0,https://batdongsan.vn/ban-nha-sieu-vi-tri-mat-tien-nguyen-thi-minh-khai-dt-10x21m-xd-ham-8-lau-gia-ban-98-ty-r281832
Bán tòa nhà góc 2 MT đường thương hiệu Quận 3- 12.5x16m- HĐT: 220 triệu/tháng- 5 lầu- giá: 67 tỷ,200,,,25/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà riêng,67.0,https://batdongsan.vn/ban-toa-nha-goc-2-mt-duong-thuong-hieu-quan-3-125x16m-hdt-220-trieuthang-5-lau-gia-67-ty-r281830
"Bán nhà KĐT Văn Phú, Hà Đông, Diện tích như biệt thự, Mặt tiền trên 20m, Giá Chỉ 108tr/m2",109,,,25/10/2023,Hà Nội,Hà Đông,,,Bán Nhà mặt phố,0.011,https://batdongsan.vn/ban-nha-kdt-van-phu-ha-dong-dien-tich-nhu-biet-thu-mat-tien-tren-20m-gia-chi-108trm2-r281828
Bán gấp siêu phẩm 2 mặt tiền đường 3 Tháng 2 - DT: 9 x 25m - 4 tầng - giá bán: 45 tỷ TL tin thật,225,,,25/10/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà riêng,45.0,https://batdongsan.vn/ban-gap-sieu-pham-2-mat-tien-duong-3-thang-2-dt-9-x-25m-4-tang-gia-ban-45-ty-tl-tin-that-r281827
Bán nhà siêu vị trí 2 mặt tiền Lê Văn Sỹ - DT: 8.5 x 27m - 5 lầu - giá bán: 40 tỷ TL tin thật 100%,230,,,25/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,40.0,https://batdongsan.vn/ban-nha-sieu-vi-tri-2-mat-tien-le-van-sy-dt-85-x-27m-5-lau-gia-ban-40-ty-tl-tin-that-100-r281826
Báo giá cửa gỗ MDF WBP ván Laminate tại Tây Ninh,,,,25/10/2023,Tây Ninh,Tây Ninh,,,Bán Nhà riêng,,https://batdongsan.vn/bao-gia-cua-go-mdf-wbp-van-laminate-tai-tay-ninh-r281825
Bán Toà Nhà Góc 2 Mặt Tiền Nguyễn Thị Minh Khai - DT: 7 x 20m - Hầm + 7 Lầu - Giá bán: 80 Tỷ TL,140,,,25/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà riêng,80.0,https://batdongsan.vn/ban-toa-nha-goc-2-mat-tien-nguyen-thi-minh-khai-dt-7-x-20m-ham-7-lau-gia-ban-80-ty-tl-r281823
Bán nhà siêu vị trí mặt tiền Bạch Đằng - DT: 7 x 40m - 2 tầng - giá bán 40 tỷ TL tin thật 100%,280,,,25/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,40.0,https://batdongsan.vn/ban-nha-sieu-vi-tri-mat-tien-bach-dang-dt-7-x-40m-2-tang-gia-ban-40-ty-tl-tin-that-100-r281821
Bán toà nhà siêu khan hiếm Hoàng Việt - DT: 9 x 21m - 9 lầu - HĐT: 190 triệu/tháng - giá: 47.5 tỷ,189,,,25/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,47.5,https://batdongsan.vn/ban-toa-nha-sieu-khan-hiem-hoang-viet-dt-9-x-21m-9-lau-hdt-190-trieuthang-gia-475-ty-r281819
"GẤP!! Chủ Xoắn Bank! Gần Nguyễn Văn Trỗi, HXH, chỉ 11 tỷ",79,5,,25/10/2023,TP Hồ Chí Minh,Phú Nhuận,Tây-Nam,,Bán Nhà riêng,11.0,https://batdongsan.vn/gap-chu-xoan-bank-gan-nguyen-van-troi-hxh-chi-11-ty-r281817
"Cần bán nhà MT đường Mỹ Phước Tân Vạn, thuận tiện kinh doanh, giá rất ngộp",150,,,25/10/2023,Bình Dương,Bến Cát,Đông,Đông,Bán Nhà riêng,4.5,https://batdongsan.vn/can-ban-nha-mt-duong-my-phuoc-tan-van-thuan-tien-kinh-doanh-gia-rat-ngop-r281816
"Bán nhà phố Vip Việt Hưng, 4 tầng 4 ngủ chủ xây tâm huyết, Giá tốt: 3.1 tỷ",38,4,4,25/10/2023,Hà Nội,Long Biên,,,Bán Nhà riêng,3.1,https://batdongsan.vn/ban-nha-pho-vip-viet-hung-4-tang-4-ngu-chu-xay-tam-huyet-gia-tot-31-ty-r281812
Siêu HIẾM - 930 TRIỆU - Bán nhà riêng 2 tầng 68 m2 mặt ngõ 2 xe ô tô tránh nhau full tiện ích,68,2,2,21/08/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,0.93,https://batdongsan.vn/sieu-hiem-930-trieu-ban-nha-rieng-2-tang-68-m2-mat-ngo-2-xe-o-to-tranh-nhau-full-tien-ich-r281810
"SỐC - 930 TRIỆU - Nhà mới 2 tầng - 2 ngủ 2 vệ sinh, gần 70 m2 gần sát Hồ Tây",67,2,2,22/08/2023,Hà Nội,Tây Hồ,,,Bán Nhà riêng,0.93,https://batdongsan.vn/soc-930-trieu-nha-moi-2-tang-2-ngu-2-ve-sinh-gan-70-m2-gan-sat-ho-tay-r281809
"Nhà đẹp ở ngay, 4 tầng , tặng nội thất cao cấp Nguyễn Thiện Thuật,quận Bình Thạnh nhỉnh 3 tỷ",70,,,20/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,3.95,https://batdongsan.vn/nha-dep-o-ngay-4-tang-tang-noi-that-cao-cap-nguyen-thien-thuatquan-binh-thanh-nhinh-3-ty-r281808
"Bán nhà Quận Tân Bình, đường Thiên Phước, 5.5x5.4m, 4 tầng, hẻm rộng, 5 tỷ 7",25,2,3,22/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,5.7,https://batdongsan.vn/ban-nha-quan-tan-binh-duong-thien-phuoc-55x54m-4-tang-hem-rong-5-ty-7-r281807
"BÁN NHÀ QUẬN TÂN BÌNH, THIÊN PHƯỚC, 4.95x9.37m, 4 tầng, hẻm to, 5 tỷ99",40,6,8,22/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,5.99,https://batdongsan.vn/ban-nha-quan-tan-binh-thien-phuoc-495x937m-4-tang-hem-to-5-ty99-r281806
"Nhà tôi cần tiền bán gấp mặt tiền Đông Du, Bến Nghé, Q1. Diện tích 5m x 15m. Giá 54 tỷ",75,,,23/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,54.0,https://batdongsan.vn/nha-toi-can-tien-ban-gap-mat-tien-dong-du-ben-nghe-q1-dien-tich-5m-x-15m-gia-54-ty-r281802
"Cần tiền bán rẻ nhà mặt tiền Lê Thánh Tôn, P. Bến Thành, Quận 1. DT: 4.5 x 22m. 3 tầng. Giá 43 tỷ",92,,,23/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,43.0,https://batdongsan.vn/can-tien-ban-re-nha-mat-tien-le-thanh-ton-p-ben-thanh-quan-1-dt-45-x-22m-3-tang-gia-43-ty-r281801
"Chia tài sản. Bán gấp nhà MT Nguyễn Trãi, Quận 5. Gần Phú Giáo. DT: 20m x 30m. 620m2. 75 tỷ",620,,,23/10/2023,TP Hồ Chí Minh,Quận 5,,,Bán Nhà mặt phố,75.0,https://batdongsan.vn/chia-tai-san-ban-gap-nha-mt-nguyen-trai-quan-5-gan-phu-giao-dt-20m-x-30m-620m2-75-ty-r281800
"Chỉ 48 tỷ sở hữu nhà mặt tiền Nguyễn Gia Trí, Q. Bình Thạnh. 8,5m x 35m. Thu nhập 180 triệu/tháng",,,,23/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà mặt phố,,https://batdongsan.vn/chi-48-ty-so-huu-nha-mat-tien-nguyen-gia-tri-q-binh-thanh-85m-x-35m-thu-nhap-180-trieuthang-r281799
"Bán nhà 2 mặt tiền Tôn Thất Tùng, Quận 1. DT: 5,5x21m nở hậu. Giá 20 tỷ",121,,,23/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,20.0,https://batdongsan.vn/ban-nha-2-mat-tien-ton-that-tung-quan-1-dt-55x21m-no-hau-gia-20-ty-r281797
"Hạ giá - Bán gấp nhà mặt tiền Hoàng Văn Thụ, Q. Tân Bình. DT: 12m x 18m. HĐ thuê 140 tr/th. 42 tỷ",,,,23/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà mặt phố,42.0,https://batdongsan.vn/ha-gia-ban-gap-nha-mat-tien-hoang-van-thu-q-tan-binh-dt-12m-x-18m-hd-thue-140-trth-42-ty-r281796
BEAUTIFUL WAIST LIKE A DREAM - RUSHING ABDOMINAL ROUTES,,,,23/10/2023,Hà Nội,Bắc Từ Liêm,,,Bán Nhà riêng,,https://batdongsan.vn/beautiful-waist-like-a-dream-rushing-abdominal-routes-r281795
"Cần bán góc 2 mặt tiền Hoa Phượng, P. 2, Q. Phú Nhuận, DT 8x18m, 1 hầm 3 lầu, giá 38 tỷ",144,,,23/10/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,38.0,https://batdongsan.vn/can-ban-goc-2-mat-tien-hoa-phuong-p-2-q-phu-nhuan-dt-8x18m-1-ham-3-lau-gia-38-ty-r281794
"Bán gấp trong tháng. Nhà mặt tiền Kha Vạn Cân, Q. Thủ Đức. 10m x 43m. HD Thuê 160 triệu/th. 45 tỷ",420,,,23/10/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,45.0,https://batdongsan.vn/ban-gap-trong-thang-nha-mat-tien-kha-van-can-q-thu-duc-10m-x-43m-hd-thue-160-trieuth-45-ty-r281793
"Bán nhà mặt tiền Ung Văn Khiêm, Bình Thạnh. DT: 12m x 32m, 1 hầm, 7 tầng. Giá 57 tỷ",384,,,23/10/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà mặt phố,57.0,https://batdongsan.vn/ban-nha-mat-tien-ung-van-khiem-binh-thanh-dt-12m-x-32m-1-ham-7-tang-gia-57-ty-r281792
"Bán nhà mặt tiền Nguyễn Thị Minh Khai, Quận 3. DT: 7m x 20m. KC 4 lầu. Giá 42 tỷ",140,,,23/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,42.0,https://batdongsan.vn/ban-nha-mat-tien-nguyen-thi-minh-khai-quan-3-dt-7m-x-20m-kc-4-lau-gia-42-ty-r281791
"Tôi cần bán gấp nhà mặt tiền Yersin, Quận 1. DT: 12m x 18m, 7 tầng, giá 70 tỷ",216,,,23/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,70.0,https://batdongsan.vn/toi-can-ban-gap-nha-mat-tien-yersin-quan-1-dt-12m-x-18m-7-tang-gia-70-ty-r281789
"Gđ tôi bán gấp trong tháng. Tòa nhà MT Phổ Quang, Q. Tân Bình. DT: 12 x 26m, 1hầm 8tầng, 70 tỷ",312,,,23/10/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà mặt phố,70.0,https://batdongsan.vn/gd-toi-ban-gap-trong-thang-toa-nha-mt-pho-quang-q-tan-binh-dt-12-x-26m-1ham-8tang-70-ty-r281788
"Sản phẩm hiếm nhà mặt tiền 3/2 - Hà Đô, Quận 10. DT: 4m x 27m, 1 trệt 3 lầu. Giá 36 tỷ",110,,,23/10/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà mặt phố,36.0,https://batdongsan.vn/san-pham-hiem-nha-mat-tien-32-ha-do-quan-10-dt-4m-x-27m-1-tret-3-lau-gia-36-ty-r281787
Nhà nhỏ xinh xinh Minh Khai,4,3,3,23/10/2023,Hà Nội,Hai Bà Trưng,Bắc,Bắc,Bán Nhà riêng,1.6,https://batdongsan.vn/nha-nho-xinh-xinh-minh-khai-r281785
"Nhà siêu mặt tiền ngang 17m. Nguyễn Đình Chiểu, Quận 3. Tiện kinh doanh showroom. Chỉ 39 tỷ",260,,,23/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,39.0,https://batdongsan.vn/nha-sieu-mat-tien-ngang-17m-nguyen-dinh-chieu-quan-3-tien-kinh-doanh-showroom-chi-39-ty-r281783
"Nhà siêu mặt tiền ngang 17m. Nguyễn Đình Chiểu, Quận 3. Tiện kinh doanh showroom. Chỉ 39 tỷ",260,,,23/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,39.0,https://batdongsan.vn/nha-sieu-mat-tien-ngang-17m-nguyen-dinh-chieu-quan-3-tien-kinh-doanh-showroom-chi-39-ty-r281782
"Bán nhà mặt tiền ngay Trần Quang Khải, Quận 1. DT: 21m x 17m 1 hầm 8 tầng. 1727m2 sàn. Giá 105 tỷ",360,,,23/10/2023,TP Hồ Chí Minh,Quận 1,,,Bán Nhà mặt phố,105.0,https://batdongsan.vn/ban-nha-mat-tien-ngay-tran-quang-khai-quan-1-dt-21m-x-17m-1-ham-8-tang-1727m2-san-gia-105-ty-r281781
"Chia tài sản, bán gấp trong tháng. Nhà mặt tiền Trần Hưng Đạo, Quận 5. DT: 5m x 17m. Giá 35 tỷ",85,,,23/10/2023,TP Hồ Chí Minh,Quận 5,,,Bán Nhà mặt phố,35.0,https://batdongsan.vn/chia-tai-san-ban-gap-trong-thang-nha-mat-tien-tran-hung-dao-quan-5-dt-5m-x-17m-gia-35-ty-r281780
"Hot bán nhà mặt tiền ngay Bà Huyện Thanh Quan, DT: 9,2m x 28,5m. CN 251m2. Giá chỉ 70 tỷ",251,,,23/10/2023,TP Hồ Chí Minh,Quận 3,,,Bán Nhà mặt phố,70.0,https://batdongsan.vn/hot-ban-nha-mat-tien-ngay-ba-huyen-thanh-quan-dt-92m-x-285m-cn-251m2-gia-chi-70-ty-r281779
"Cần bán nhà phố Cát Linh, quận Đống Đa, Hà Nội, vị trí cực hiếm, Gara ô tô, 50m2 6 tầng giá 12.1 tỷ",50,,,23/10/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,12.1,https://batdongsan.vn/can-ban-nha-pho-cat-linh-quan-dong-da-ha-noi-vi-tri-cuc-hiem-gara-o-to-50m2-6-tang-gia-121-ty-r281778
NHÀ ĐẸP THỊNH LIỆT HOÀNG MAI,55,4,3,23/10/2023,Hà Nội,Hoàng Mai,,,Bán Nhà mặt phố,8.2,https://batdongsan.vn/nha-dep-thinh-liet-hoang-mai-r281777
"Giảm sâu ! Bán gấp nhà MT Trần Bình Trọng, Quận 5, DT 4,5x20m, KC 3 tầng, HĐT 50 triệu/th, giá 20 tỷ",90,,,23/10/2023,TP Hồ Chí Minh,Quận 5,,,Bán Nhà mặt phố,20.0,https://batdongsan.vn/giam-sau-ban-gap-nha-mt-tran-binh-trong-quan-5-dt-45x20m-kc-3-tang-hdt-50-trieuth-gia-20-ty-r281776
"NHÀ 4 TẦNG BÌNH TRỊ ĐÔNG A, 6M THÔNG 48M2 4,68 TỶ LH 0948362610",48,,,23/10/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.68,https://batdongsan.vn/nha-4-tang-binh-tri-dong-a-6m-thong-48m2-468-ty-lh-0948362610-r281773
