Tiêu đề,Diện tích(m2),Số phòng ngủ,Số phòng WC,Thời gian đăng,Tỉnh/Thành,Quận/Huyện,Hướng nhà,Hướng ban công,Loại nhà,Giá,Link
"Tân Phú, Vip Tô hiệu, Nhà đẹp 4 tầng 4x20m, Hẻm nhựa ô tô, giá rẻ",80.0,4.0,3.0,09/02/2023,TP Hồ Chí Minh,Tân Phú,Đông-Nam,Đông-Nam,Bán Nhà mặt phố,7.68,https://batdongsan.vn/tan-phu-vip-to-hieu-nha-dep-4-tang-4x20m-hem-nhua-o-to-gia-re-r277118
"BÁN NHÀ BÌNH TÂN, BÌNH TRỊ ĐÔNG B, 53M2, 2T, CHỈ 3,7 TỶ, 0948362610",53.0,4.0,2.0,09/02/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.7,https://batdongsan.vn/ban-nha-binh-tan-binh-tri-dong-b-53m2-2t-chi-37-ty-0948362610-r277117
"Nhà 2 tầng hẻm ô tô kinh doanh, gần CH Vải Thiên Phúc, 4.3 tỷ",48.0,2.0,2.0,09/02/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,4.3,https://batdongsan.vn/nha-2-tang-hem-o-to-kinh-doanh-gan-ch-vai-thien-phuc-43-ty-r277116
"CHỈ 3,3 TỶ NHÀ MÃ LÒ, BÌNH TRỊ ĐÔNG A, 44M2, 2T, LH 0948362610",44.0,2.0,2.0,09/02/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.3,https://batdongsan.vn/chi-33-ty-nha-ma-lo-binh-tri-dong-a-44m2-2t-lh-0948362610-r277114
"NHÀ BÁN 1T+1L HẺM XE HƠI.4x20.HẺM 31 ĐƯỜNG SỐ 3,TAM BÌNH - THỦ ĐỨC",80.0,4.0,3.0,09/02/2023,TP Hồ Chí Minh,Thủ Đức,Nam,Nam,Bán Nhà riêng,4.5,https://batdongsan.vn/nha-ban-1t1l-hem-xe-hoi4x20hem-31-duong-so-3tam-binh-thu-duc-r277113
"BÁN NHÀ 1T+1L. 2MT HẺM. 5,3 x 16 ĐƯỜNG TAM BÌNH. P-TAM PHÚ -THỦ ĐỨC.GIÁ RẺ DIỆN TÍCH TO",72.0,4.0,4.0,09/02/2023,TP Hồ Chí Minh,Thủ Đức,Nam,Nam,Bán Nhà riêng,4.5,https://batdongsan.vn/ban-nha-1t1l-2mt-hem-53-x-16-duong-tam-binh-p-tam-phu-thu-ducgia-re-dien-tich-to-r277112
"BÁN GẤP NHÀ ĐẸP THANH XUÂN CẠNH Ô TÔ TRÁNH, NỞ HẬU, NHÀ ĐẸP NHƯ KSAN 35M  5TANG MT 5.3M",35.0,,,09/02/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,3.0,https://batdongsan.vn/ban-gap-nha-dep-thanh-xuan-canh-o-to-tranh-no-hau-nha-dep-nhu-ksan-35m-5tang-mt-53m-r277111
"Nhà HXH sát Đỗ Xuân Hợp,92m2 4 tầng 4PN,WC,ban công, sân trước sau",92.0,4.0,4.0,09/02/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,5.3,https://batdongsan.vn/nha-hxh-sat-do-xuan-hop92m2-4-tang-4pnwcban-cong-san-truoc-sau-r277110
"Vip Tân Bình, Nhà 3tầng 82m2, Hoàng Văn Thụ, Sân Bay, ôtô, Giá rẻ",80.0,4.0,3.0,09/02/2023,TP Hồ Chí Minh,Tân Bình,Nam,Nam,Bán Nhà mặt phố,8.18,https://batdongsan.vn/vip-tan-binh-nha-3tang-82m2-hoang-van-thu-san-bay-oto-gia-re-r277108
"Nhà C4 Tây Hòa  có 4 phòng trọ ,cách HXT 80m,SHR , giá đầu tư",160.0,4.0,4.0,09/03/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,6.52,https://batdongsan.vn/nha-c4-tay-hoa-co-4-phong-tro-cach-hxt-80mshr-gia-dau-tu-r277107
"Vip Mặt tiền Lạc Long Quân, Quận 11, Nhà 6 Tầng 4.5x20m, kinh doanh.",90.0,6.0,6.0,09/03/2023,TP Hồ Chí Minh,Quận 11,Nam,Nam,Bán Nhà mặt phố,16.88,https://batdongsan.vn/vip-mat-tien-lac-long-quan-quan-11-nha-6-tang-45x20m-kinh-doanh-r277106
"3,1 TỶ NHÀ 1/ LÊ ĐÌNH CẨN, BÌNH TÂN, 43M2, 2T, LH 0948362610",43.0,,,09/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.1,https://batdongsan.vn/31-ty-nha-1-le-dinh-can-binh-tan-43m2-2t-lh-0948362610-r277103
Bán Nhà Quận 5 - Nhà Mới 7PN Cho Thuê - Hẻm Xe Hơi - 7Tỷ99,60.0,7.0,7.0,09/03/2023,TP Hồ Chí Minh,Quận 5,,,Bán Nhà riêng,7.99,https://batdongsan.vn/ban-nha-quan-5-nha-moi-7pn-cho-thue-hem-xe-hoi-7ty99-r277102
CẦN BÁN DÃY TRỌ.9X17 HẺM 16 NGÔ CHÍ QUỐC.THU NHẬP 20TR/TH,123.0,7.0,7.0,09/03/2023,TP Hồ Chí Minh,Thủ Đức,Nam,Nam,Bán Nhà riêng,4.5,https://batdongsan.vn/can-ban-day-tro9x17-hem-16-ngo-chi-quocthu-nhap-20trth-r277101
CẦN BÁN NHANH LÔ ĐẤT GIÁ RẺ NHẤT ĐƯỜNG NGÔ CHÍ QUỐC.BÌNH CHIỂU - THỦ ĐỨC,105.0,,,09/03/2023,TP Hồ Chí Minh,Thủ Đức,Nam,Nam,Bán Nhà riêng,3.68,https://batdongsan.vn/can-ban-nhanh-lo-dat-gia-re-nhat-duong-ngo-chi-quocbinh-chieu-thu-duc-r277100
"Nhà Bán Hẻm Xe Hơi Rộng 7m, Ngô Thị Thu Minh P.2 Tân Bình, 4 x 25m 4 Tầng BTCT Nhỉnh 14 Tỷ",96.0,4.0,4.0,09/03/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà riêng,14.5,https://batdongsan.vn/nha-ban-hem-xe-hoi-rong-7m-ngo-thi-thu-minh-p2-tan-binh-4-x-25m-4-tang-btct-nhinh-14-ty-r277099
RẺ - ĐẸP - 65M2 - NHÀ 3 TẦNG MỚI TOANH - 3 PHÒNG NGỦ - KINH DƯƠNG VƯƠNG BÌNH TÂN – CHỈ 4 TỶ 250,65.0,,,09/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.25,https://batdongsan.vn/re-dep-65m2-nha-3-tang-moi-toanh-3-phong-ngu-kinh-duong-vuong-binh-tan-chi-4-ty-250-r277098
RẺ - ĐẸP - 65M2 - NHÀ 3 TẦNG MỚI TOANH - 3 PHÒNG NGỦ - KINH DƯƠNG VƯƠNG BÌNH TÂN – CHỈ 4 TỶ 250,65.0,,,09/03/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,4.25,https://batdongsan.vn/re-dep-65m2-nha-3-tang-moi-toanh-3-phong-ngu-kinh-duong-vuong-binh-tan-chi-4-ty-250-r277097
"BÁN NHÀ MỚI XÂY - PHƯỜNG LONG BÌNH HẺM XE TĂNG - KHU VINHOMES. 1T, 2L, 52M2 GIÁ CHỈ 3,6TỶ",52.0,3.0,,09/03/2023,TP Hồ Chí Minh,Quận 9,,,Bán Nhà riêng,3.6,https://batdongsan.vn/ban-nha-moi-xay-phuong-long-binh-hem-xe-tang-khu-vinhomes-1t-2l-52m2-gia-chi-36ty-r277096
"Bán Nhà Hẻm Xe Hơi - Đường Lê ĐÌnh Cẩn - BT - 2 Tầng, 2 Phòng Ngủ, 2 wc.",52.0,2.0,2.0,09/03/2023,TP Hồ Chí Minh,Bình Tân,Đông-Nam,Đông-Nam,Bán Nhà riêng,4.0,https://batdongsan.vn/ban-nha-hem-xe-hoi-duong-le-dinh-can-bt-2-tang-2-phong-ngu-2-wc-r277093
Bán Nhà Hẻm Ô Tô - Đường Ao Đôi - Bình Tân - 65m2- 5 Tầng - 4PN - 5WC.,65.0,4.0,5.0,09/03/2023,TP Hồ Chí Minh,Bình Tân,Bắc,Bắc,Bán Nhà riêng,6.0,https://batdongsan.vn/ban-nha-hem-o-to-duong-ao-doi-binh-tan-65m2-5-tang-4pn-5wc-r277092
2 lầu Biệt thự 8x28 Lê Quang Định F11 Bình Thạnh,224.0,6.0,6.0,09/03/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,16.0,https://batdongsan.vn/2-lau-biet-thu-8x28-le-quang-dinh-f11-binh-thanh-r277090
"Mặt tiền Kinh doanh, Khu Tên Lửa, Bình Tân, Nhà 6 tầng 4x21m, Giá rẻ",88.0,6.0,6.0,09/03/2023,TP Hồ Chí Minh,Bình Tân,Nam,Nam,Bán Nhà mặt phố,9.38,https://batdongsan.vn/mat-tien-kinh-doanh-khu-ten-lua-binh-tan-nha-6-tang-4x21m-gia-re-r277088
"MẶT NGÕ THÔNG – LÔ GÓC – Ô TÔ VÀO NHÀ – NGUYỄN KHANG, CẦU GIẤY – 9.7 TỶ",40.0,4.0,4.0,09/04/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,9.7,https://batdongsan.vn/mat-ngo-thong-lo-goc-o-to-vao-nha-nguyen-khang-cau-giay-97-ty-r277087
"Mặt tiền kinh doanh, Giá rẻ tặng nhà 4tầng 5x15m,Quận6. chỉ 100tr.m2",76.0,4.0,4.0,09/04/2023,TP Hồ Chí Minh,Quận 6,Đông-Nam,Đông-Nam,Bán Nhà mặt phố,7.68,https://batdongsan.vn/mat-tien-kinh-doanh-gia-re-tang-nha-4tang-5x15mquan6-chi-100trm2-r277086
GẤP QUÁ CHỦ NHÀ GIÁO VIÊN BÁN NHÀ DÂN XÂY TỔ 2 KIẾN HƯNG HÀ ĐÔNG 33M 4 TẦNG 5 NGỦ  3.05 tỷ,33.0,5.0,4.0,09/04/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,3.05,https://batdongsan.vn/gap-qua-chu-nha-giao-vien-ban-nha-dan-xay-to-2-kien-hung-ha-dong-33m-4-tang-5-ngu-305-ty-r277085
"BÁN NHÀ 3 TẦNG ĐƯỜNG DUY TÂN, PHƯỜNG AN CỰU, TP HUẾ",100.0,3.0,,09/04/2023,Thừa Thiên Huế,Huế,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-3-tang-duong-duy-tan-phuong-an-cuu-tp-hue-r277084
"Bán nhà hẻm 6M THÔNG - TÂN HÒA ĐÔNG - BT, 66m2, 2 Tầng - 3PN. Nhỉnh 5 Tỷ",66.0,3.0,2.0,09/04/2023,TP Hồ Chí Minh,Bình Tân,Nam,Nam,Bán Nhà riêng,5.3,https://batdongsan.vn/ban-nha-hem-6m-thong-tan-hoa-dong-bt-66m2-2-tang-3pn-nhinh-5-ty-r277082
"Nhà đẹp DƯƠNG QUẢNG HÀM - CĂN GÓC, CÓ GARA VỪA Ở VỪA KINH DOANH 0569766799",65.0,4.0,4.0,09/04/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,9.8,https://batdongsan.vn/nha-dep-duong-quang-ham-can-goc-co-gara-vua-o-vua-kinh-doanh-0569766799-r277081
"BÁN NHÀ CỘNG HÒA, QUẬN TÂN BÌNH, DT 12X20 (240M2), KC 4 TẦNG CHỈ 38 TỶ TL",240.0,,,09/04/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà,38.0,https://batdongsan.vn/ban-nha-cong-hoa-quan-tan-binh-dt-12x20-240m2-kc-4-tang-chi-38-ty-tl-r277080
"Nhà Cầu Giấy mới đẹp, đủ công năng về ở ngay, ô tô đỗ 0569766799",52.0,4.0,4.0,09/04/2023,Hà Nội,Cầu Giấy,,,Bán Nhà riêng,6.5,https://batdongsan.vn/nha-cau-giay-moi-dep-du-cong-nang-ve-o-ngay-o-to-do-0569766799-r277079
"Nhà Hẻm 8m Thông, Đường Lê Hồng Phong, Quận 10, 4 Tầng, Kinh Doanh, Chỉ Nhỉnh 4 Tỷ.",30.0,3.0,,09/04/2023,TP Hồ Chí Minh,Quận 10,,,Bán Nhà riêng,4.9,https://batdongsan.vn/nha-hem-8m-thong-duong-le-hong-phong-quan-10-4-tang-kinh-doanh-chi-nhinh-4-ty-r277078
"CHỈ 17 TỶ - HĐ THUÊ 72TR CÓ 23 CHDV, DT 6X20, KC: HẦM 6 TẦNG, NGAY P3 QUẬN 11",120.0,,,09/04/2023,TP Hồ Chí Minh,Tân Bình,,,Bán Nhà,17.0,https://batdongsan.vn/chi-17-ty-hd-thue-72tr-co-23-chdv-dt-6x20-kc-ham-6-tang-ngay-p3-quan-11-r277077
NHÀ PHỐ LIỀN KỀ,210.0,4.0,3.0,09/04/2023,Bình Dương,Thuận An,,,Bán Nhà mặt phố,2330.0,https://batdongsan.vn/nha-pho-lien-ke-r277076
"Nhà 1Trệt lầu, hẻm xe hơi 5m, P. Linh Xuân, Thủ Đức, dt 62 m² Giá 4,9 Tỷ",62.0,4.0,4.0,09/04/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà,4.9,https://batdongsan.vn/nha-1tret-lau-hem-xe-hoi-5m-p-linh-xuan-thu-duc-dt-62-m-gia-49-ty-r277074
Bán Nhà mặt phố Tôn Đức Thắng Đống Đa 28m2 x 6 x 3  nhỉnh 5 tỷ. Nhà mới xây xong ô tô Kinh Doanh tuyệt vời .,28.0,5.0,5.0,09/04/2023,Hà Nội,Đống Đa,,,Bán Nhà mặt phố,5.0,https://batdongsan.vn/ban-nha-mat-pho-ton-duc-thang-dong-da-28m2-x-6-x-3-nhinh-5-ty-nha-moi-xay-xong-o-to-kinh-doanh-tuyet-voi-r277071
Cửa gỗ công nghiệp HDF sơn lắp đặt phòng ngủ | Kingdoor,,,,09/04/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,,https://batdongsan.vn/cua-go-cong-nghiep-hdf-son-lap-dat-phong-ngu-kingdoor-r277070
Cửa gỗ công nghiệp HDF sơn lắp đặt phòng ngủ | Kingdoor,,,,09/04/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà mặt phố,,https://batdongsan.vn/cua-go-cong-nghiep-hdf-son-lap-dat-phong-ngu-kingdoor-r277069
Bán Nhà mặt phố Tôn Đức Thắng Đống Đa 28m2 x 6 x 3  nhỉnh 5 tỷ. Nhà mới xây xong ô tô Kinh Doanh tuyệt vời .,28.0,5.0,5.0,09/04/2023,Hà Nội,Đống Đa,,,Bán Nhà mặt phố,5.0,https://batdongsan.vn/ban-nha-mat-pho-ton-duc-thang-dong-da-28m2-x-6-x-3-nhinh-5-ty-nha-moi-xay-xong-o-to-kinh-doanh-tuyet-voi-r277068
"Vip Tân Phú, Phú Thọ Hoà, Giá rẻ, Nhà 4tầng, Ng 5,5m, Giảm 2ty5.",78.0,4.0,4.0,09/04/2023,TP Hồ Chí Minh,Tân Phú,Nam,Nam,Bán Nhà mặt phố,8.38,https://batdongsan.vn/vip-tan-phu-phu-tho-hoa-gia-re-nha-4tang-ng-55m-giam-2ty5-r277065
"Nhà Văn Quán Hà Đông, ô tô đỗ cửa, nhà hai thoáng, 60m2, 6.75 tỷ",60.0,3.0,,09/04/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,,https://batdongsan.vn/nha-van-quan-ha-dong-o-to-do-cua-nha-hai-thoang-60m2-675-ty-r277062
"3,45 TỶ NHÀ 1 SẸC, CẠNH AEON MALL, BÌNH TÂN 34M2, 3T, LH 0948362610",34.0,3.0,4.0,09/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.45,https://batdongsan.vn/345-ty-nha-1-sec-canh-aeon-mall-binh-tan-34m2-3t-lh-0948362610-r277061
BÁN KHÁCH SẠN 9 TẦNG HẺM OTO ĐƯỜNG NGUYỄN TRI PHƯƠNG PHƯỜNG PHƯỚC LONG,101.0,20.0,21.0,09/04/2023,Khánh Hòa,Nha Trang,Đông-Nam,Đông-Nam,Bán Nhà riêng,12.0,https://batdongsan.vn/ban-khach-san-9-tang-hem-oto-duong-nguyen-tri-phuong-phuong-phuoc-long-r277059
BÁN NHÀ 2 TẦNG 2 MẶT HẺM TỔ 12 HÒA TRUNG PHƯỜNGVĨNH HÒA,45.0,2.0,2.0,09/04/2023,Khánh Hòa,Nha Trang,Nam,Nam,Bán Nhà riêng,1.95,https://batdongsan.vn/ban-nha-2-tang-2-mat-hem-to-12-hoa-trung-phuongvinh-hoa-r277057
BÁN NHÀ 2 TẦNG 2 MẶT ĐƯỜNG PHÚ THIỆN XÃ VĨNH THẠNH,79.0,2.0,2.0,09/04/2023,Khánh Hòa,Nha Trang,Đông-Bắc,Đông-Bắc,Bán Nhà riêng,2.68,https://batdongsan.vn/ban-nha-2-tang-2-mat-duong-phu-thien-xa-vinh-thanh-r277055
"BÁN NHÀ KHU VIP NGUYỄN CỬU VÂN, SÁT HXH -  DT 50M2 CHỈ NHỈNH 5 TỶ",50.0,2.0,,09/04/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.8,https://batdongsan.vn/ban-nha-khu-vip-nguyen-cuu-van-sat-hxh-dt-50m2-chi-nhinh-5-ty-r277053
"BÁN NHÀ TỈNH LỘ 10, BÌNH TÂN, 54M2 2T CHỈ 3,3 TỶ, LH 0948362610",54.0,4.0,2.0,09/04/2023,TP Hồ Chí Minh,Bình Tân,,,Bán Nhà riêng,3.3,https://batdongsan.vn/ban-nha-tinh-lo-10-binh-tan-54m2-2t-chi-33-ty-lh-0948362610-r277049
0934874723,84.0,,,09/04/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà riêng,41.0,https://batdongsan.vn/0934874723-r277046
"BÁN GẤP NHÀ NGAY KDL BỬU LONG.SỔ HỒNG THỔ CƯ,GIÁ CHỈ 850TR/CĂN",120.0,3.0,2.0,31/08/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,0.85,https://batdongsan.vn/ban-gap-nha-ngay-kdl-buu-longso-hong-tho-cugia-chi-850trcan-r277043
"Nhà sạch mới 2 tầng Bờ Bao Tân Thắng, gần Chợ Sơn Kỳ. 1,95 tỷ",28.0,2.0,2.0,31/08/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,1.95,https://batdongsan.vn/nha-sach-moi-2-tang-bo-bao-tan-thang-gan-cho-son-ky-195-ty-r277042
NHÀ GẦN MẶT TIỀN - 2 TẦNG – TRUNG TÂM GÒ VẤP – NHỈNH 5 TỶ,,,,31/08/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà mặt phố,,https://batdongsan.vn/nha-gan-mat-tien-2-tang-trung-tam-go-vap-nhinh-5-ty-r277040
Bán nhà mặt phố đường Láng dt 74m mt 7.1m 5 tầng 19 tỷ giá rất hợp lý đang cho thuê 30tr/tháng,74.0,4.0,4.0,31/08/2023,Hà Nội,Đống Đa,,,Bán Nhà mặt phố,19.0,https://batdongsan.vn/ban-nha-mat-pho-duong-lang-dt-74m-mt-71m-5-tang-19-ty-gia-rat-hop-ly-dang-cho-thue-30trthang-r277038
"Bán nhà phố Khương Thượng, Đống Đa, ô tô đỗ cửa, tiện kinh doanh, 3 tầng 48m2 giá 7.85 tỷ",48.0,4.0,3.0,31/08/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,7850.0,https://batdongsan.vn/ban-nha-pho-khuong-thuong-dong-da-o-to-do-cua-tien-kinh-doanh-3-tang-48m2-gia-785-ty-r277037
"Mặt tiền Kinh doanh, Tân Bình, Nhà 4 Tầng 5x25m, khu vip Bàu Cát.",100.0,4.0,4.0,31/08/2023,TP Hồ Chí Minh,Tân Bình,Đông,Đông,Bán Nhà mặt phố,18.0,https://batdongsan.vn/mat-tien-kinh-doanh-tan-binh-nha-4-tang-5x25m-khu-vip-bau-cat-r277035
Bán nhà 1 Trệt 1 Lầu 123m2 thổ cư đường ô tô (P.Tân Phong) chỉ 3 tỉ,123.0,3.0,2.0,31/08/2023,Đồng Nai,Biên Hòa,,,Bán Nhà riêng,3.0,https://batdongsan.vn/ban-nha-1-tret-1-lau-123m2-tho-cu-duong-o-to-ptan-phong-chi-3-ti-r277034
"Chiết Khấu 5% Tặng 10 Chỉ Vàng Nhà Phố Phước Điền Citizen, Tân Uyên BD, giá cực kỳ ưu đãi",62.0,2.0,3.0,31/08/2023,Bình Dương,Tân Uyên,,,Bán Nhà riêng,2.4,https://batdongsan.vn/chiet-khau-5-tang-10-chi-vang-nha-pho-phuoc-dien-citizen-tan-uyen-bd-gia-cuc-ky-uu-dai-r277031
"Cần bán nhà đặc biệt đẹp, thang máy xịn, ô tô đỗ cửa gần phố Khương Trung, 45m2 6 tầng giá 7.9 tỷ",45.0,,,31/08/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,7.9,https://batdongsan.vn/can-ban-nha-dac-biet-dep-thang-may-xin-o-to-do-cua-gan-pho-khuong-trung-45m2-6-tang-gia-79-ty-r277027
"Nhà Tân Thới Nhất 45m2, sát bên Tân Bình, Gò Vấp, SHR không Quy hoạch",45.0,2.0,1.0,31/08/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà riêng,3.1,https://batdongsan.vn/nha-tan-thoi-nhat-45m2-sat-ben-tan-binh-go-vap-shr-khong-quy-hoach-r277026
"Bán nhà phố Nguyên Hồng, Đống Đa 86m, 8 tầng, mt 7m. Giá: 28.6 tỷ",86.0,11.0,,31/08/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,28.6,https://batdongsan.vn/ban-nha-pho-nguyen-hong-dong-da-86m-8-tang-mt-7m-gia-286-ty-r277023
"CẦN BÁN NHÀ 3 TẦNG TỪ DÂN, PHƯỜNG TRƯỜNG AN TP HUẾ",81.0,4.0,3.0,31/08/2023,Thừa Thiên Huế,Huế,,,Bán Nhà riêng,,https://batdongsan.vn/can-ban-nha-3-tang-tu-dan-phuong-truong-an-tp-hue-r277022
"Bán nhà phố Thái Hà, Đống Đa 52m, 5 tầng, mt 4.6m. Giá: 14.2 tỷ",52.0,4.0,,31/08/2023,Hà Nội,Đống Đa,,,Bán Nhà riêng,14.2,https://batdongsan.vn/ban-nha-pho-thai-ha-dong-da-52m-5-tang-mt-46m-gia-142-ty-r277020
"Chính chủ cần bán gấp giảm ngay 200triệu nhà hẻm xe hơi đường Hoàng Hoa Thám, P.5, Phú Nhuận",28.7,,,31/08/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà riêng,4.5,https://batdongsan.vn/chinh-chu-can-ban-gap-giam-ngay-200trieu-nha-hem-xe-hoi-duong-hoang-hoa-tham-p5-phu-nhuan-r277018
Bán Nhà Xe Tải Ngủ Trong Nhà Đường Thống Nhất Phường 15 Gò Vấp - 72m2 - Chỉ 5.3 Tỷ,72.0,3.0,4.0,31/08/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,,https://batdongsan.vn/ban-nha-xe-tai-ngu-trong-nha-duong-thong-nhat-phuong-15-go-vap-72m2-chi-53-ty-r277017
"Bán nhà gần chợ Bình Triệu. đường số 4 Hiệp Bình Chánh, dt 250 m² Giá 13,5 Tỷ",250.0,,,31/08/2023,TP Hồ Chí Minh,Thủ Đức,,,Bán Nhà,13.5,https://batdongsan.vn/ban-nha-gan-cho-binh-trieu-duong-so-4-hiep-binh-chanh-dt-250-m-gia-135-ty-r277012
"Mở bán với giá cực sốc khu nhà phố chuẩn 5 sao tại Bình Dương, đầy đủ tiện nghi",90.0,4.0,4.0,31/08/2023,Bình Dương,Tân Uyên,,,Bán Nhà mặt phố,1.16,https://batdongsan.vn/mo-ban-voi-gia-cuc-soc-khu-nha-pho-chuan-5-sao-tai-binh-duong-day-du-tien-nghi-r277010
"NHÀ HẺM ÔTÔ NGUYỄN VĂN TRỖI, PHƯỜNG 8, PHÚ NHUẬN, 3 TẦNG BTCT, 40M2, NHỈNH 5 TỶ",40.0,4.0,3.0,31/08/2023,TP Hồ Chí Minh,Phú Nhuận,Tây-Bắc,Tây-Bắc,Bán Nhà riêng,5.6,https://batdongsan.vn/nha-hem-oto-nguyen-van-tri-phuong-8-phu-nhuan-3-tang-btct-40m2-nhinh-5-ty-r277006
"Nhà rộng Dương Đức Hiền, đối diện Hồ Bơi Tây Thạnh, 5.5 tỷ",72.0,2.0,2.0,31/08/2023,TP Hồ Chí Minh,Tân Phú,,,Bán Nhà riêng,5.5,https://batdongsan.vn/nha-rong-duong-duc-hien-doi-dien-ho-boi-tay-thanh-55-ty-r277005
"Bán mặt tiền Nguyễn Ảnh thủ, Q12, DT siêu rộng 10x25m, HĐ thuê 65tr Giá đầu tư",250.0,,,31/08/2023,TP Hồ Chí Minh,Quận 12,,,Bán Nhà,30.0,https://batdongsan.vn/ban-mat-tien-nguyen-anh-thu-q12-dt-sieu-rong-10x25m-hd-thue-65tr-gia-dau-tu-r277004
"Cần tiền bán gấp biệt thự An Phú, quận 2. Giảm sâu còn 59.5 tỷ",240.0,,,31/08/2023,TP Hồ Chí Minh,Quận 2,,,Bán Nhà,59.5,https://batdongsan.vn/can-tien-ban-gap-biet-thu-an-phu-quan-2-giam-sau-con-595-ty-r277003
"HÀNG HIẾM NGÃ TƯ SỞ THANH XUÂN - VỊ TRÍ ĐẸP - NGÕ RỘNG THOÁNG - 30M2 - 5 TẦNG - 3,2 TỶ",30.0,,,31/08/2023,Hà Nội,Thanh Xuân,,,Bán Nhà riêng,3.2,https://batdongsan.vn/hang-hiem-nga-tu-so-thanh-xuan-vi-tri-dep-ngo-rong-thoang-30m2-5-tang-32-ty-r276999
Bán Nhà MT KDC Nam Long An Lạc - 4 Tầng - 76m2- 4PN - Nhỉnh 7.x Tỷ,76.0,4.0,5.0,31/08/2023,TP Hồ Chí Minh,Bình Tân,Đông-Nam,Đông-Nam,Bán Nhà riêng,7.8,https://batdongsan.vn/ban-nha-mt-kdc-nam-long-an-lac-4-tang-76m2-4pn-nhinh-7x-ty-r276998
VẠN PHÚC HÀ ĐÔNG: Phân lô 40m2 - ngõ thông ô bàn cờ - Ô TÔ ĐÕ - giá chỉ 4 tỷ,40.0,,,31/08/2023,Hà Nội,Hà Đông,,,Bán Nhà riêng,4.0,https://batdongsan.vn/van-phuc-ha-dong-phan-lo-40m2-ngo-thong-o-ban-co-o-to-do-gia-chi-4-ty-r276997
Hxh 2 lầu 4X13 Nguyễn văn lượng P16 Gò Vấp,52.0,3.0,4.0,31/08/2023,TP Hồ Chí Minh,Gò Vấp,,,Bán Nhà riêng,4.2,https://batdongsan.vn/hxh-2-lau-4x13-nguyen-van-luong-p16-go-vap-r276996
"Hẻm 6m 5x13 Lê Quang Định 5,8 tỷ P11 Bình Thạnh",65.0,3.0,2.0,31/08/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.8,https://batdongsan.vn/hem-6m-5x13-le-quang-dinh-58-ty-p11-binh-thanh-r276995
"Hẻm 6m 5x13 Lê Quang Định 5,8 tỷ P11 Bình Thạnh",65.0,3.0,2.0,31/08/2023,TP Hồ Chí Minh,Bình Thạnh,,,Bán Nhà riêng,5.8,https://batdongsan.vn/hem-6m-5x13-le-quang-dinh-58-ty-p11-binh-thanh-r276994
"Nhà Bán Hẻm 8m Đường Trần Khắc Chân Phường 9 Phú Nhuận Ngang 8 x 6m, 2 Tầng BTCT Nhỉnh 9 Tỷ",48.0,3.0,3.0,31/08/2023,TP Hồ Chí Minh,Phú Nhuận,,,Bán Nhà mặt phố,9.99,https://batdongsan.vn/nha-ban-hem-8m-duong-tran-khac-chan-phuong-9-phu-nhuan-ngang-8-x-6m-2-tang-btct-nhinh-9-ty-r276993
